-1,RootNode
1,drock04

-768.527527,353.722717,55.460655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-678.005432,368.659698,70.236221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-796.998657,328.606903,115.003410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-664.972839,364.089600,73.860344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-796.998657,328.606903,115.003410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-678.005432,368.659698,70.236221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-643.895813,375.967682,13.845305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-678.005432,368.659698,70.236221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-768.527527,353.722717,55.460655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-595.865479,382.017792,-25.028027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-643.895813,375.967682,13.845305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-768.527527,353.722717,55.460655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-595.865479,382.017792,-25.028027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-594.870117,382.430084,-23.294701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-643.895813,375.967682,13.845305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-521.943481,378.427917,-14.723007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-643.895813,375.967682,13.845305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-594.870117,382.430084,-23.294701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-594.870117,382.430084,-23.294701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-579.106201,382.995239,-28.145977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-521.943481,378.427917,-14.723007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-643.895813,375.967682,13.845305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-521.943481,378.427917,-14.723007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-678.005432,368.659698,70.236221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-664.972839,364.089600,73.860344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-678.005432,368.659698,70.236221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-635.073547,369.581848,58.136837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-521.943481,378.427917,-14.723007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-635.073547,369.581848,58.136837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-678.005432,368.659698,70.236221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-579.106201,382.995239,-28.145977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-531.517517,380.105469,-21.248762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-521.943481,378.427917,-14.723007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-531.517517,380.105469,-21.248762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-579.106201,382.995239,-28.145977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-433.554779,376.242859,-121.423599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-486.093201,374.824890,-23.865490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-531.517517,380.105469,-21.248762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-433.554779,376.242859,-121.423599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-486.093201,374.824890,-23.865490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-521.943481,378.427917,-14.723007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-531.517517,380.105469,-21.248762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-521.943481,378.427917,-14.723007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-486.093201,374.824890,-23.865490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-635.073547,369.581848,58.136837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-486.093201,374.824890,-23.865490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-514.443481,354.638062,28.721928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-635.073547,369.581848,58.136837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-635.073547,369.581848,58.136837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-514.443481,354.638062,28.721928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-536.485168,349.286224,43.059914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-635.073547,369.581848,58.136837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-536.485168,349.286224,43.059914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-664.972839,364.089600,73.860344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-656.597900,305.099030,102.569046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-664.972839,364.089600,73.860344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-536.485168,349.286224,43.059914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-656.597900,305.099030,102.569046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-817.250732,312.705658,130.521500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-664.972839,364.089600,73.860344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-656.597900,305.099030,102.569046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-831.714417,256.264801,159.715958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-817.250732,312.705658,130.521500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-419.760895,163.304001,48.319469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-656.597900,305.099030,102.569046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-536.485168,349.286224,43.059914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-419.760895,163.304001,48.319469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-536.485168,349.286224,43.059914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-401.286743,253.806686,11.306903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-536.485168,349.286224,43.059914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-296.982300,331.324463,-68.690857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-401.286743,253.806686,11.306903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-296.982300,331.324463,-68.690857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-536.485168,349.286224,43.059914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-514.443481,354.638062,28.721928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-296.982300,331.324463,-68.690857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-514.443481,354.638062,28.721928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-265.249786,338.606506,-93.519936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-486.093201,374.824890,-23.865490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-265.249786,338.606506,-93.519936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-514.443481,354.638062,28.721928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
